mvmt_id,node_id,name,ib_link_id,start_ib_lane,end_ib_lane,ob_link_id,start_ob_lane,end_ob_lane,type,penalty,capacity,ctrl_type,op_note
130628,72388,,22259,1,1,34924,1,1,,,,Signal,
130629,72388,,22259,1,1,34925,1,1,,,,Signal,
130631,72388,,34897,1,1,34923,1,1,,,,Signal,
130632,72388,,34897,1,1,34925,1,1,,,,Signal,
130634,72388,,40244,1,1,34923,1,1,,,,Signal,
130635,72388,,40244,1,1,34924,1,1,,,,Signal,
130646,77385,,34686,1,2,34931,1,2,,,,   ,
130647,77385,,34998,1,2,34930,1,2,,,,   ,
130648,77448,,34903,1,3,34933,1,2,,,,Signal,
130649,77448,,34903,3,3,34934,1,1,,,,Signal,
130650,77448,,34946,1,3,34932,1,3,,,,Signal,
130651,77448,,34946,1,1,34934,1,1,,,,Signal,
130652,77448,,34991,1,1,34932,1,3,,,,Signal,
130653,77448,,34991,1,1,34933,1,2,,,,Signal,
130656,10000179,,34772,1,2,34937,1,2,,,,   ,
130657,10000180,,35054,1,2,34936,1,2,,,,   ,
130680,10000077,,16148,1,3,34946,1,3,,,,   ,
130681,10000078,,34933,1,2,34945,1,2,,,,   ,
130695,77412,,34794,1,2,34956,1,2,,,,   ,
130696,77412,,35012,1,2,34955,1,2,,,,   ,
130711,74520,,26831,1,3,34964,2,4,,,,   ,
130716,77427,,34832,1,2,34970,1,2,,,,   ,
130717,77427,,35026,1,2,34969,1,2,,,,   ,
130721,10000181,,34787,1,1,34975,1,1,,,,   ,
130722,10000182,,35130,1,1,34974,1,1,,,,   ,
130730,77406,,34774,1,1,34981,1,3,,,,Signal,
130731,77406,,34774,1,1,34982,1,4,,,,Signal,
130732,77406,,34774,1,1,34983,1,2,,,,Signal,
130733,77406,,35080,3,3,34980,1,1,,,,Signal,
130734,77406,,35080,1,3,34982,1,4,,,,Signal,
130735,77406,,35080,1,1,34983,1,2,,,,Signal,
130736,77406,,36603,1,1,34980,1,1,,,,Signal,
130737,77406,,36603,1,4,34981,1,3,,,,Signal,
130738,77406,,36603,4,4,34983,1,2,,,,Signal,
130739,77406,,40246,1,2,34980,1,1,,,,Signal,
130740,77406,,40246,2,2,34981,1,3,,,,Signal,
130741,77406,,40246,1,1,34982,1,4,,,,Signal,
130748,77355,,34575,2,4,34987,1,3,,,,   ,
130749,77399,,34747,1,2,34989,1,2,,,,Signal,
130750,77399,,34747,1,1,34990,1,2,,,,Signal,
130751,77399,,36596,1,2,34988,1,2,,,,Signal,
130752,77399,,36596,2,2,34990,1,2,,,,Signal,
130753,77399,,40250,2,2,34988,1,2,,,,Signal,
130754,77399,,40250,1,1,34989,1,2,,,,Signal,
130755,10000183,,34934,1,1,34992,1,1,,,,   ,
130756,10000184,,35111,1,1,34991,1,1,,,,   ,
130759,74565,,26992,1,3,34995,1,3,,,,   ,
130762,77458,,34931,1,1,34999,1,2,,,,Signal,
130763,77458,,34931,1,2,35000,1,2,,,,Signal,
130764,77458,,34931,2,2,35001,1,2,,,,Signal,
130765,77458,,35014,2,2,34998,1,2,,,,Signal,
130766,77458,,35014,1,1,35000,1,2,,,,Signal,
130767,77458,,35014,1,2,35001,1,2,,,,Signal,
130768,77458,,35270,1,2,34998,1,2,,,,Signal,
130769,77458,,35270,2,2,34999,1,2,,,,Signal,
130770,77458,,35270,1,1,35001,1,2,,,,Signal,
130771,77458,,40251,1,1,34998,1,2,,,,Signal,
130772,77458,,40251,1,2,34999,1,2,,,,Signal,
130773,77458,,40251,2,2,35000,1,2,,,,Signal,
130788,74578,,27037,1,3,35010,1,3,,,,   ,
130792,76341,,34956,1,2,35013,1,2,,,,   ,
130794,76341,,35195,1,2,35012,1,2,,,,   ,
130795,77479,,34999,1,2,35015,1,2,,,,   ,
130796,77479,,35027,1,2,35014,1,2,,,,   ,
130798,77398,,34740,1,2,35018,1,2,,,,   ,
130799,77398,,35087,1,2,35017,1,2,,,,   ,
130813,77469,,34970,2,2,35027,1,2,,,,Signal,
130814,77469,,34970,1,1,35028,1,2,,,,Signal,
130815,77469,,34970,1,2,35029,1,2,,,,Signal,
130816,77469,,35015,1,1,35026,1,2,,,,Signal,
130817,77469,,35015,1,2,35028,1,2,,,,Signal,
130818,77469,,35015,2,2,35029,1,2,,,,Signal,
130819,77469,,35060,2,2,35026,1,2,,,,Signal,
130820,77469,,35060,1,2,35027,1,2,,,,Signal,
130821,77469,,35060,1,1,35029,1,2,,,,Signal,
130822,77469,,40252,1,2,35026,1,2,,,,Signal,
130823,77469,,40252,1,1,35027,1,2,,,,Signal,
130824,77469,,40252,2,2,35028,1,2,,,,Signal,
130825,77492,,35997,1,4,35031,1,4,,,,   ,
130826,77492,,35997,4,4,35032,1,2,,,,   ,
130827,77492,,36049,1,4,35030,1,3,,,,   ,
130828,77492,,36049,1,1,35032,1,2,,,,   ,
130833,77242,,34195,1,2,35036,1,2,,,,   ,
130834,77242,,35038,1,2,35035,1,2,,,,   ,
130835,77298,,34363,1,2,35038,1,2,,,,Signal,
130836,77298,,34363,2,2,35039,1,2,,,,Signal,
130837,77298,,35036,1,2,35037,1,2,,,,Signal,
130838,77298,,35036,1,1,35039,1,2,,,,Signal,
130859,77497,,35039,1,2,35051,1,1,,,,   ,
130860,73404,,24564,1,3,35053,1,3,,,,Signal,
130861,73404,,24564,1,1,35054,1,2,,,,Signal,
130862,73404,,24564,3,3,35055,1,1,,,,Signal,
130863,73404,,34904,1,3,35052,1,3,,,,Signal,
130864,73404,,34904,3,3,35054,1,2,,,,Signal,
130865,73404,,34904,1,1,35055,1,1,,,,Signal,
130866,73404,,34937,2,2,35052,1,3,,,,Signal,
130867,73404,,34937,1,1,35053,1,3,,,,Signal,
130868,73404,,34937,1,2,35055,1,1,,,,Signal,
130869,73404,,35139,1,1,35052,1,3,,,,Signal,
130870,73404,,35139,1,1,35053,1,3,,,,Signal,
130871,73404,,35139,1,1,35054,1,2,,,,Signal,
130876,76410,,32064,2,2,35060,1,2,,,,Signal,
130877,76410,,32064,1,1,35061,1,1,,,,Signal,
130878,76410,,32064,1,2,35062,1,2,,,,Signal,
130879,76410,,35028,1,1,35059,1,2,,,,Signal,
130880,76410,,35028,1,2,35061,1,1,,,,Signal,
130881,76410,,35028,2,2,35062,1,2,,,,Signal,
130882,76410,,35088,2,2,35059,1,2,,,,Signal,
130883,76410,,35088,1,2,35060,1,2,,,,Signal,
130884,76410,,35088,1,1,35062,1,2,,,,Signal,
130885,76410,,35157,1,2,35059,1,2,,,,Signal,
130886,76410,,35157,1,1,35060,1,2,,,,Signal,
130887,76410,,35157,2,2,35061,1,1,,,,Signal,
130905,74516,,26805,1,3,35071,1,3,,,,   ,
130919,76368,,34981,1,3,35081,1,4,,,,   ,
130921,76368,,35190,1,4,35080,1,3,,,,   ,
130926,72430,,22319,2,2,35087,1,2,,,,Signal,
130927,72430,,22319,1,2,35088,1,2,,,,Signal,
130928,72430,,22319,1,1,35089,1,2,,,,Signal,
130933,72430,,35018,1,1,35085,1,1,,,,Signal,
130935,72430,,35018,2,2,35088,1,2,,,,Signal,
130936,72430,,35018,1,2,35089,1,2,,,,Signal,
130937,72430,,35061,1,1,35085,1,1,,,,Signal,
130939,72430,,35061,1,1,35087,1,2,,,,Signal,
130940,72430,,35061,1,1,35089,1,2,,,,Signal,
130941,72430,,35331,2,2,35085,1,1,,,,Signal,
130943,72430,,35331,1,2,35087,1,2,,,,Signal,
130944,72430,,35331,1,1,35088,1,2,,,,Signal,
130945,64754,,9689,1,1,35091,1,2,,,,   ,
130946,64754,,9689,1,1,35092,1,2,,,,   ,
130947,64754,,35234,2,2,35090,1,1,,,,   ,
130948,64754,,35234,1,2,35092,1,2,,,,   ,
130949,64754,,40125,1,1,35090,1,1,,,,   ,
130950,64754,,40125,1,2,35091,1,2,,,,   ,
130963,77188,,34007,1,1,35099,1,2,,,,   ,
130983,77476,,34992,1,1,35112,1,1,,,,   ,
130984,77476,,35313,1,1,35111,1,1,,,,   ,
130985,72431,,22320,1,1,35114,1,2,,,,Signal,
130986,72431,,22320,1,1,35115,1,1,,,,Signal,
130987,72431,,22320,1,1,35116,1,2,,,,Signal,
130988,72431,,22322,2,2,35113,1,2,,,,Signal,
130989,72431,,22322,1,1,35115,1,1,,,,Signal,
130990,72431,,22322,1,2,35116,1,2,,,,Signal,
130991,72431,,35131,1,2,35113,1,2,,,,Signal,
130992,72431,,35131,2,2,35114,1,2,,,,Signal,
130993,72431,,35131,1,1,35116,1,2,,,,Signal,
130994,72431,,35333,1,1,35113,1,2,,,,Signal,
130995,72431,,35333,1,2,35114,1,2,,,,Signal,
130996,72431,,35333,2,2,35115,1,1,,,,Signal,
131001,10000187,,35296,1,2,35121,1,2,,,,   ,
131002,10000188,,40247,1,2,35120,1,2,,,,   ,
131012,77313,,34436,1,2,35129,1,2,,,,   ,
131013,77313,,35149,1,2,35128,1,2,,,,   ,
131014,77471,,34975,1,1,35131,1,2,,,,Signal,
131015,77471,,34975,1,1,35132,1,1,,,,Signal,
131016,77471,,34975,1,1,35133,1,1,,,,Signal,
131017,77471,,35115,1,1,35130,1,1,,,,Signal,
131018,77471,,35115,1,1,35132,1,1,,,,Signal,
131019,77471,,35115,1,1,35133,1,1,,,,Signal,
131020,77471,,35137,2,2,35130,1,1,,,,Signal,
131021,77471,,35137,1,2,35131,1,2,,,,Signal,
131022,77471,,35137,1,1,35133,1,1,,,,Signal,
131023,77471,,35399,1,1,35130,1,1,,,,Signal,
131024,77471,,35399,1,1,35131,1,2,,,,Signal,
131025,77471,,35399,1,1,35132,1,1,,,,Signal,
131029,77532,,35132,1,1,35138,1,1,,,,   ,
131030,77532,,35160,1,2,35137,1,2,,,,   ,
131031,77508,,35055,1,1,35140,1,1,,,,   ,
131032,77508,,35285,1,1,35139,1,1,,,,   ,
131051,77386,,34687,1,2,35149,1,2,,,,   ,
131052,77386,,35129,1,2,35148,1,2,,,,   ,
131057,64079,,8541,1,1,35155,1,1,,,,   ,
131058,64079,,8541,1,1,35156,1,1,,,,   ,
131059,64079,,35168,1,1,35154,1,1,,,,   ,
131060,64079,,35168,1,1,35156,1,1,,,,   ,
131061,64079,,39220,1,1,35154,1,1,,,,   ,
131062,64079,,39220,1,1,35155,1,1,,,,   ,
131063,77511,,35062,1,2,35158,1,2,,,,   ,
131064,77511,,35293,1,2,35157,1,2,,,,   ,
131070,76326,,35138,1,1,35161,1,1,,,,Signal,
131071,76326,,35138,1,1,35162,1,4,,,,Signal,
131072,76326,,35138,1,1,35163,1,4,,,,Signal,
131074,76326,,35166,1,2,35160,1,2,,,,Signal,
131075,76326,,35166,1,1,35162,1,4,,,,Signal,
131076,76326,,35166,2,2,35163,1,4,,,,Signal,
131078,76326,,35401,1,1,35160,1,2,,,,Signal,
131079,76326,,35401,4,4,35161,1,1,,,,Signal,
131080,76326,,35401,1,4,35163,1,4,,,,Signal,
131082,76326,,40204,4,4,35160,1,2,,,,Signal,
131083,76326,,40204,1,1,35161,1,1,,,,Signal,
131084,76326,,40204,1,4,35162,1,4,,,,Signal,
131085,77545,,42074,1,2,35164,1,1,,,,   ,
131089,76327,,35161,1,1,35167,1,1,,,,   ,
131091,76327,,40202,1,2,35166,1,2,,,,   ,
131092,77541,,35155,1,1,35169,1,1,,,,   ,
131093,77541,,35204,1,1,35168,1,1,,,,   ,
131098,77550,,35207,1,1,35175,1,1,,,,Signal,
131099,77550,,35207,1,2,35176,1,2,,,,Signal,
131100,77550,,35575,1,1,35174,1,1,,,,Signal,
131101,77550,,35575,1,1,35176,1,2,,,,Signal,
131102,77550,,40203,1,1,35174,1,1,,,,Signal,
131103,77550,,40203,1,1,35175,1,1,,,,Signal,
131121,76295,,35216,1,1,35187,1,1,,,,   ,
131123,76295,,35504,1,1,35186,1,1,,,,   ,
131125,72069,,21425,2,2,35190,1,4,,,,Signal,
131126,72069,,21425,1,1,35191,1,3,,,,Signal,
131127,72069,,21425,1,1,35192,1,1,,,,Signal,
131132,72069,,35081,1,1,35188,1,2,,,,Signal,
131134,72069,,35081,1,4,35191,1,3,,,,Signal,
131135,72069,,35081,4,4,35192,1,1,,,,Signal,
131136,72069,,35303,3,3,35188,1,2,,,,Signal,
131138,72069,,35303,1,3,35190,1,4,,,,Signal,
131139,72069,,35303,1,1,35192,1,1,,,,Signal,
131140,72069,,36458,1,1,35188,1,2,,,,Signal,
131142,72069,,36458,1,1,35190,1,4,,,,Signal,
131143,72069,,36458,1,1,35191,1,3,,,,Signal,
131145,72070,,21426,1,1,35195,1,2,,,,Signal,
131146,72070,,21426,1,2,35196,1,2,,,,Signal,
131147,72070,,21426,2,2,35197,1,3,,,,Signal,
131148,72070,,35013,2,2,35194,1,2,,,,Signal,
131149,72070,,35013,1,1,35196,1,2,,,,Signal,
131150,72070,,35013,1,2,35197,1,3,,,,Signal,
131151,72070,,35229,1,2,35194,1,2,,,,Signal,
131152,72070,,35229,2,2,35195,1,2,,,,Signal,
131153,72070,,35229,1,1,35197,1,3,,,,Signal,
131154,72070,,35371,1,1,35194,1,2,,,,Signal,
131155,72070,,35371,1,3,35195,1,2,,,,Signal,
131156,72070,,35371,3,3,35196,1,2,,,,Signal,
131162,64082,,8544,1,2,35203,1,2,,,,Signal,
131163,64082,,8544,2,2,35204,1,1,,,,Signal,
131164,64082,,8544,1,1,35205,1,1,,,,Signal,
131165,64082,,22422,1,2,35202,1,2,,,,Signal,
131166,64082,,22422,1,1,35204,1,1,,,,Signal,
131167,64082,,22422,2,2,35205,1,1,,,,Signal,
131168,64082,,35169,1,1,35202,1,2,,,,Signal,
131169,64082,,35169,1,1,35203,1,2,,,,Signal,
131170,64082,,35169,1,1,35205,1,1,,,,Signal,
131171,64082,,35225,1,1,35202,1,2,,,,Signal,
131172,64082,,35225,1,1,35203,1,2,,,,Signal,
131173,64082,,35225,1,1,35204,1,1,,,,Signal,
131174,69045,,15922,1,2,35207,1,2,,,,   ,
131175,69045,,35174,1,1,35206,1,1,,,,   ,
131190,76364,,35186,1,1,35217,1,1,,,,   ,
131192,76364,,36611,1,1,35216,1,1,,,,   ,
131199,73405,,24565,3,3,35225,1,1,,,,Signal,
131200,73405,,24565,1,1,35226,1,1,,,,Signal,
131201,73405,,24565,1,3,35227,1,3,,,,Signal,
131202,73405,,35205,1,1,35224,1,3,,,,Signal,
131203,73405,,35205,1,1,35226,1,1,,,,Signal,
131204,73405,,35205,1,1,35227,1,3,,,,Signal,
131205,73405,,35236,1,1,35224,1,3,,,,Signal,
131206,73405,,35236,1,1,35225,1,1,,,,Signal,
131207,73405,,35236,1,1,35227,1,3,,,,Signal,
131208,73405,,35300,1,3,35224,1,3,,,,Signal,
131209,73405,,35300,1,1,35225,1,1,,,,Signal,
131210,73405,,35300,3,3,35226,1,1,,,,Signal,
131214,76342,,35196,1,2,35230,1,2,,,,   ,
131216,76342,,57023,1,2,35229,1,2,,,,   ,
131223,77519,,35091,1,2,35235,1,2,,,,   ,
131224,77519,,35728,1,2,35234,1,2,,,,   ,
131225,77562,,35226,1,1,35237,1,1,,,,   ,
131226,77562,,35226,1,1,35238,1,1,,,,   ,
131227,77562,,35268,1,1,35236,1,1,,,,   ,
131228,77562,,35268,1,1,35238,1,1,,,,   ,
131229,77562,,55372,1,1,35236,1,1,,,,   ,
131230,77562,,55372,1,1,35237,1,1,,,,   ,
131244,77568,,35271,1,1,35250,1,2,,,,Signal,
131245,77568,,35271,2,2,35251,1,1,,,,Signal,
131246,77568,,35271,1,2,35252,1,2,,,,Signal,
131247,77568,,35469,2,2,35249,1,2,,,,Signal,
131248,77568,,35469,1,2,35251,1,1,,,,Signal,
131249,77568,,35469,1,1,35252,1,2,,,,Signal,
131250,77568,,36597,1,1,35249,1,2,,,,Signal,
131251,77568,,36597,1,1,35250,1,2,,,,Signal,
131252,77568,,36597,1,1,35252,1,2,,,,Signal,
131253,77568,,40248,1,2,35249,1,2,,,,Signal,
131254,77568,,40248,2,2,35250,1,2,,,,Signal,
131255,77568,,40248,1,1,35251,1,1,,,,Signal,
131263,77573,,35289,2,2,35261,1,2,,,,Signal,
131264,77573,,35289,1,2,35262,1,2,,,,Signal,
131265,77573,,35294,1,1,35260,1,2,,,,Signal,
131266,77573,,35294,2,2,35262,1,2,,,,Signal,
131267,77573,,40253,1,2,35260,1,2,,,,Signal,
131268,77573,,40253,1,1,35261,1,2,,,,Signal,
131269,77575,,35281,1,1,35264,1,2,,,,Signal,
131270,77575,,35281,2,2,35265,1,2,,,,Signal,
131271,77575,,35281,1,2,35266,1,2,,,,Signal,
131272,77575,,35364,2,2,35263,1,2,,,,Signal,
131273,77575,,35364,1,1,35265,1,2,,,,Signal,
131274,77575,,35364,1,1,35266,1,2,,,,Signal,
131275,77575,,40264,1,1,35263,1,2,,,,Signal,
131276,77575,,40264,2,2,35264,1,2,,,,Signal,
131277,77575,,40264,2,2,35266,1,2,,,,Signal,
131278,77575,,40266,1,2,35263,1,2,,,,Signal,
131279,77575,,40266,2,2,35264,1,2,,,,Signal,
131280,77575,,40266,1,1,35265,1,2,,,,Signal,
131283,10000189,,35237,1,1,35269,1,1,,,,   ,
131284,10000190,,35286,1,1,35268,1,1,,,,   ,
131285,77480,,35000,2,2,35271,1,2,,,,Signal,
131286,77480,,35000,1,1,35272,1,2,,,,Signal,
131287,77480,,35000,1,2,35273,1,2,,,,Signal,
131288,77480,,35249,1,1,35270,1,2,,,,Signal,
131289,77480,,35249,1,2,35272,1,2,,,,Signal,
131290,77480,,35249,2,2,35273,1,2,,,,Signal,
131291,77480,,35290,2,2,35270,1,2,,,,Signal,
131292,77480,,35290,1,2,35271,1,2,,,,Signal,
131293,77480,,35290,1,1,35273,1,2,,,,Signal,
131294,77480,,35453,1,2,35270,1,2,,,,Signal,
131295,77480,,35453,1,1,35271,1,2,,,,Signal,
131296,77480,,35453,2,2,35272,1,2,,,,Signal,
131308,77576,,35263,1,2,35282,1,2,,,,Signal,
131309,77576,,35263,2,2,35283,1,1,,,,Signal,
131310,77576,,35263,1,1,35284,1,1,,,,Signal,
131311,77576,,35297,1,2,35281,1,2,,,,Signal,
131312,77576,,35297,1,1,35283,1,1,,,,Signal,
131313,77576,,35297,2,2,35284,1,1,,,,Signal,
131314,77576,,35324,1,1,35281,1,2,,,,Signal,
131315,77576,,35324,1,1,35282,1,2,,,,Signal,
131316,77576,,35324,1,1,35284,1,1,,,,Signal,
131317,77576,,36605,1,1,35281,1,2,,,,Signal,
131318,77576,,36605,1,1,35282,1,2,,,,Signal,
131319,77576,,36605,1,1,35283,1,1,,,,Signal,
131320,77535,,35140,1,1,35286,1,1,,,,Signal,
131321,77535,,35140,1,1,35287,1,1,,,,Signal,
131322,77535,,35269,1,1,35285,1,1,,,,Signal,
131323,77535,,35269,1,1,35287,1,1,,,,Signal,
131324,77535,,57790,1,1,35285,1,1,,,,Signal,
131325,77535,,57790,1,1,35286,1,1,,,,Signal,
131327,77574,,35260,2,2,35290,1,2,,,,   ,
131328,77574,,35260,1,2,35291,1,2,,,,   ,
131329,77574,,35272,1,1,35289,1,2,,,,   ,
131330,77574,,35272,2,2,35291,1,2,,,,   ,
131331,77574,,35463,1,2,35289,1,2,,,,   ,
131332,77574,,35463,1,1,35290,1,2,,,,   ,
131334,77542,,35158,2,2,35294,1,2,,,,   ,
131335,77542,,35158,1,2,35295,1,2,,,,   ,
131336,77542,,35261,1,1,35293,1,2,,,,   ,
131337,77542,,35261,2,2,35295,1,2,,,,   ,
131338,77542,,36590,1,2,35293,1,2,,,,   ,
131339,77542,,36590,1,1,35294,1,2,,,,   ,
131340,77528,,35120,2,2,35297,1,2,,,,Signal,
131341,77528,,35120,1,1,35298,1,2,,,,Signal,
131342,77528,,35120,1,2,35299,1,2,,,,Signal,
131343,77528,,35282,1,1,35296,1,2,,,,Signal,
131344,77528,,35282,1,2,35298,1,2,,,,Signal,
131345,77528,,35282,2,2,35299,1,2,,,,Signal,
131346,77528,,35307,2,2,35296,1,2,,,,Signal,
131347,77528,,35307,1,2,35297,1,2,,,,Signal,
131348,77528,,35307,1,1,35299,1,2,,,,Signal,
131349,77528,,40262,1,2,35296,1,2,,,,Signal,
131350,77528,,40262,1,1,35297,1,2,,,,Signal,
131351,77528,,40262,2,2,35298,1,2,,,,Signal,
131352,77563,,35227,1,3,35301,1,3,,,,   ,
131353,77563,,35449,1,3,35300,1,3,,,,   ,
131358,76343,,35191,1,3,35304,1,3,,,,   ,
131359,76343,,35191,3,3,35305,1,3,,,,   ,
131361,76343,,35372,1,3,35303,1,3,,,,   ,
131362,76343,,35372,1,1,35305,1,3,,,,   ,
131364,76343,,40272,1,1,35303,1,3,,,,   ,
131365,76343,,40272,2,2,35304,1,3,,,,   ,
131367,77588,,35298,2,2,35308,1,1,,,,Signal,
131368,77588,,35298,1,2,35309,1,2,,,,Signal,
131370,77588,,35474,1,1,35307,1,2,,,,Signal,
131371,77588,,35474,1,1,35309,1,2,,,,Signal,
131373,77588,,40256,1,2,35307,1,2,,,,Signal,
131374,77588,,40256,1,1,35308,1,1,,,,Signal,
131386,74736,,35112,1,1,35314,1,2,,,,   ,
131387,74736,,35112,1,1,35315,1,1,,,,   ,
131388,74736,,35112,1,1,35316,1,1,,,,   ,
131390,74736,,35357,1,1,35313,1,1,,,,   ,
131391,74736,,35357,1,1,35315,1,1,,,,   ,
131392,74736,,35357,1,1,35316,1,1,,,,   ,
131394,74736,,35379,1,1,35313,1,1,,,,   ,
131395,74736,,35379,1,1,35314,1,2,,,,   ,
131396,74736,,35379,1,1,35316,1,1,,,,   ,
131398,74736,,39217,1,1,35313,1,1,,,,   ,
131399,74736,,39217,1,1,35314,1,2,,,,   ,
131400,74736,,39217,1,1,35315,1,1,,,,   ,
131423,77583,,35283,1,1,35325,1,1,,,,Signal,
131424,77583,,35283,1,1,35326,1,1,,,,Signal,
131425,77583,,35283,1,1,35327,1,1,,,,Signal,
131426,77583,,35365,1,1,35324,1,1,,,,Signal,
131427,77583,,35365,1,1,35326,1,1,,,,Signal,
131428,77583,,35365,1,1,35327,1,1,,,,Signal,
131429,77583,,35592,1,1,35324,1,1,,,,Signal,
131430,77583,,35592,1,1,35325,1,1,,,,Signal,
131431,77583,,35592,1,1,35327,1,1,,,,Signal,
131432,77583,,40260,1,1,35324,1,1,,,,Signal,
131433,77583,,40260,1,1,35325,1,1,,,,Signal,
131434,77583,,40260,1,1,35326,1,1,,,,Signal,
131441,77518,,35089,1,2,35332,1,2,,,,   ,
131442,77518,,35541,1,2,35331,1,2,,,,   ,
131443,77526,,35116,1,2,35334,1,2,,,,   ,
131444,77526,,35375,1,2,35333,1,2,,,,   ,
131459,77603,,35344,1,1,35342,1,2,,,,   ,
131460,77603,,35344,1,1,35343,1,1,,,,   ,
131461,77603,,35381,2,2,35341,1,1,,,,   ,
131462,77603,,35381,1,1,35343,1,1,,,,   ,
131463,77603,,40257,1,1,35341,1,1,,,,   ,
131464,77603,,40257,1,1,35342,1,2,,,,   ,
131465,10000193,,35341,1,1,35345,1,1,,,,   ,
131466,10000194,,36459,1,1,35344,1,1,,,,   ,
131489,77594,,35314,1,2,35358,1,2,,,,Signal,
131490,77594,,35314,2,2,35359,1,2,,,,Signal,
131491,77594,,35422,1,2,35357,1,1,,,,Signal,
131492,77594,,35422,1,1,35359,1,2,,,,Signal,
131493,77594,,35705,1,1,35357,1,1,,,,Signal,
131494,77594,,35705,2,2,35358,1,2,,,,Signal,
131507,77577,,35264,1,1,35365,1,1,,,,Signal,
131508,77577,,35264,2,2,35366,1,2,,,,Signal,
131509,77577,,35264,1,2,35367,1,2,,,,Signal,
131510,77577,,35325,1,1,35364,1,2,,,,Signal,
131511,77577,,35325,1,1,35366,1,2,,,,Signal,
131512,77577,,35325,1,1,35367,1,2,,,,Signal,
131513,77577,,36615,1,1,35364,1,2,,,,Signal,
131514,77577,,36615,1,2,35365,1,1,,,,Signal,
131515,77577,,36615,2,2,35367,1,2,,,,Signal,
131516,77577,,40268,1,2,35364,1,2,,,,Signal,
131517,77577,,40268,2,2,35365,1,1,,,,Signal,
131518,77577,,40268,1,1,35366,1,2,,,,Signal,
131519,77611,,35551,1,1,35369,1,1,,,,   ,
131520,77611,,55373,1,1,35368,1,1,,,,   ,
131526,76289,,35197,1,3,35372,1,3,,,,   ,
131527,76289,,35197,1,1,35373,1,3,,,,   ,
131528,76289,,35197,1,3,35374,1,2,,,,   ,
131530,76289,,35304,1,1,35371,1,3,,,,   ,
131531,76289,,35304,1,3,35373,1,3,,,,   ,
131532,76289,,35304,1,3,35374,1,2,,,,   ,
131534,76289,,35394,1,3,35371,1,3,,,,   ,
131535,76289,,35394,1,1,35372,1,3,,,,   ,
131536,76289,,35394,1,1,35374,1,2,,,,   ,
131538,76289,,40273,1,1,35371,1,3,,,,   ,
131539,76289,,40273,1,1,35372,1,3,,,,   ,
131540,76289,,40273,2,2,35373,1,3,,,,   ,
131541,77600,,35334,1,2,35376,1,2,,,,   ,
131542,77600,,35697,1,2,35375,1,2,,,,   ,
131551,76297,,35315,1,1,35380,1,1,,,,   ,
131554,76297,,55475,1,1,35379,1,1,,,,   ,
131555,77605,,35342,1,2,35382,1,2,,,,Signal,
131556,77605,,35342,2,2,35383,1,1,,,,Signal,
131557,77605,,35342,1,1,35384,1,1,,,,Signal,
131558,77605,,35655,1,2,35381,1,2,,,,Signal,
131559,77605,,35655,1,1,35383,1,1,,,,Signal,
131560,77605,,35655,2,2,35384,1,1,,,,Signal,
131561,77605,,40258,1,1,35381,1,2,,,,Signal,
131562,77605,,40258,1,1,35382,1,2,,,,Signal,
131563,77605,,40258,1,1,35384,1,1,,,,Signal,
131564,77605,,40270,1,1,35381,1,2,,,,Signal,
131565,77605,,40270,1,1,35382,1,2,,,,Signal,
131566,77605,,40270,1,1,35383,1,1,,,,Signal,
131567,77617,,35524,1,1,35386,1,1,,,,Signal,
131568,77617,,35524,1,1,35387,1,2,,,,Signal,
131569,77617,,35524,1,1,35388,1,2,,,,Signal,
131570,77617,,40271,1,1,35385,1,1,,,,Signal,
131571,77617,,40271,1,1,35387,1,2,,,,Signal,
131572,77617,,40271,1,1,35388,1,2,,,,Signal,
131573,77617,,40274,1,1,35385,1,1,,,,Signal,
131574,77617,,40274,2,2,35386,1,1,,,,Signal,
131575,77617,,40274,1,2,35388,1,2,,,,Signal,
131576,77617,,40277,2,2,35385,1,1,,,,Signal,
131577,77617,,40277,1,1,35386,1,1,,,,Signal,
131578,77617,,40277,1,2,35387,1,2,,,,Signal,
131579,77620,,35525,1,3,35390,1,3,,,,   ,
131580,77620,,57970,1,3,35389,1,3,,,,   ,
131588,77612,,35373,1,3,35396,1,3,,,,   ,
131591,77612,,57971,1,3,35394,1,3,,,,   ,
131593,69048,,15924,1,1,35398,1,1,,,,   ,
131594,69048,,15929,1,2,35397,1,2,,,,   ,
131595,77533,,35133,1,1,35400,1,1,,,,   ,
131596,77533,,35517,1,1,35399,1,1,,,,   ,
131597,77543,,35162,1,4,35402,1,3,,,,   ,
131598,77543,,35507,1,4,35401,1,4,,,,   ,
131609,77627,,35458,1,1,35413,1,1,,,,Signal,
131610,77627,,35458,1,1,35414,1,2,,,,Signal,
131611,77627,,35458,1,1,35415,1,1,,,,Signal,
131612,77627,,35470,1,1,35412,1,1,,,,Signal,
131613,77627,,35470,1,1,35414,1,2,,,,Signal,
131614,77627,,35470,1,1,35415,1,1,,,,Signal,
131615,77627,,35766,2,2,35412,1,1,,,,Signal,
131616,77627,,35766,1,2,35413,1,1,,,,Signal,
131617,77627,,35766,1,1,35415,1,1,,,,Signal,
131618,77627,,36462,1,1,35412,1,1,,,,Signal,
131619,77627,,36462,1,1,35413,1,1,,,,Signal,
131620,77627,,36462,1,1,35414,1,2,,,,Signal,
